Age,Balance,Products,Active,Tenure,CreditScore,EstimatedSalary,Churn
40,225066.59,2,0,1.3,717,73288.41,1
18,244456.6,1,1,1.4,562,121401.71,0
45,16200.6,2,1,5.3,654,125419.91,0
18,25290.52,2,1,6.3,760,102808.25,0
55,97793.99,1,1,4.9,630,78784.44,1
42,66663.97,1,1,3.8,770,72081.03,0
50,74648.89,2,1,2.6,645,59575.0,0
31,121002.61,1,1,4.2,677,70050.07,0
24,186395.19,3,1,2.9,622,50249.57,1
43,50199.0,2,1,4.8,663,165810.56,0
40,206466.33,1,0,1.2,667,205722.43,1
35,58821.53,2,1,6.8,521,37662.75,0
41,250000.0,1,0,3.6,615,102511.84,0
68,226093.53,1,1,5.9,551,101750.23,0
48,63549.73,3,0,7.2,617,98866.81,0
50,33302.17,2,1,5.8,586,68928.84,0
48,62434.7,2,1,7.0,731,142585.38,0
55,55997.2,2,1,0.0,732,108258.78,0
38,148079.02,2,0,3.8,695,143332.12,1
19,16632.31,1,0,7.8,549,64581.58,0
38,25586.57,1,0,6.3,642,48297.38,1
48,145322.56,1,0,9.6,542,109455.4,0
30,54136.6,1,1,9.3,638,58351.5,1
38,71237.15,1,0,5.7,702,144659.04,0
33,169119.15,2,1,4.4,729,34564.6,0
55,191752.0,1,1,2.6,688,72891.11,1
47,219234.5,2,0,3.8,751,68213.66,1
47,160019.18,2,0,4.0,671,77497.07,1
46,86738.68,4,1,3.5,631,101220.8,0
40,81609.69,1,1,2.7,720,107567.2,0
42,74833.56,3,1,6.0,723,120023.98,1
28,37746.19,2,1,9.2,608,126412.9,0
18,48577.22,1,1,7.3,680,83314.55,0
42,201310.65,1,0,4.2,626,232461.97,1
43,58496.64,1,1,7.5,489,168006.11,0
52,37952.4,2,1,5.9,685,78211.37,0
56,212042.69,2,1,4.9,546,84623.88,0
56,116029.67,2,0,4.7,676,77473.67,1
30,250000.0,2,1,4.5,527,105984.63,0
36,250000.0,1,1,6.6,592,58115.8,0
45,40842.44,1,0,5.3,615,63087.19,1
65,93296.49,3,0,3.2,746,33936.63,1
55,45671.55,3,1,3.1,607,75219.66,0
51,45344.23,2,0,5.8,564,145321.9,1
36,73236.2,1,1,6.1,679,84046.0,0
31,150937.77,1,0,4.2,633,86188.5,1
48,151527.3,1,1,2.2,713,102000.86,1
29,139379.54,1,0,8.1,569,57328.78,1
38,86546.45,1,0,7.6,667,91029.94,1
39,156887.52,3,0,0.0,848,134351.29,1
56,37469.27,2,0,8.3,631,103312.99,0
36,117305.09,1,1,4.5,665,139767.99,0
18,101676.19,1,0,5.5,517,158962.61,0
45,82832.91,1,1,7.8,582,121264.62,0
33,120412.59,1,1,9.1,687,65287.1,0
40,15079.56,2,1,7.5,624,77088.09,0
39,46410.85,1,0,5.6,699,214643.75,0
37,143042.71,2,0,1.6,684,103667.17,0
48,99833.14,1,0,0.0,545,97635.4,1
25,27881.49,1,1,7.2,731,61119.32,0
35,98230.55,4,0,8.4,551,86371.02,1
47,67174.0,1,0,3.0,589,124235.35,0
34,204553.63,1,0,4.3,668,90603.26,1
24,39852.22,2,1,3.6,775,71242.49,0
47,41074.03,1,1,3.5,570,79082.05,1
51,130983.97,1,0,7.7,662,153873.53,1
40,89058.37,1,0,5.5,662,121548.22,1
20,86005.41,1,1,4.4,703,114448.82,0
47,250000.0,2,1,10.0,745,109750.17,0
23,154372.42,1,1,1.4,618,52849.39,0
43,78249.01,2,1,6.4,731,101734.53,0
31,24691.16,2,0,2.4,756,145534.48,1
28,75018.85,1,1,4.6,793,80029.47,0
36,36441.29,1,1,5.4,690,139721.66,0
38,48871.29,1,0,7.1,663,115026.4,1
34,50213.41,1,1,4.3,612,130616.1,1
46,194185.79,1,1,4.1,533,92086.75,0
36,30068.74,2,1,4.3,628,134125.13,0
50,181772.49,1,1,2.3,659,46558.19,1
43,135032.62,2,0,6.6,641,91352.46,0
33,133693.53,2,0,5.7,698,124047.72,0
31,47275.02,2,0,6.1,534,102836.92,0
24,166304.74,1,1,4.8,635,147354.36,1
43,42825.45,1,0,4.5,810,83857.19,1
36,246923.68,3,1,7.9,730,70348.03,1
18,197143.31,1,0,7.6,699,43044.13,1
35,250000.0,2,1,8.5,681,79596.87,0
31,102050.59,2,1,5.9,621,113568.18,0
56,89012.72,2,1,8.4,510,126755.94,1
23,73503.19,1,0,4.0,687,47950.83,1
26,250000.0,1,0,4.5,454,152735.24,1
51,150041.51,2,1,8.0,624,58050.91,0
54,36800.44,2,0,7.1,650,85224.85,1
33,228977.3,2,0,4.3,614,69675.05,0
34,86569.35,2,1,2.4,824,108589.22,0
46,7490.99,3,1,4.5,796,93891.82,0
18,55839.25,3,0,3.3,733,122106.73,1
21,197057.99,2,0,9.3,576,206339.27,0
37,135342.45,1,0,6.9,804,107645.49,0
55,153753.1,1,0,3.1,700,69428.94,1
36,227540.28,2,0,2.4,575,110751.7,1
41,20771.67,2,1,3.1,653,215966.29,0
51,56380.74,1,0,3.6,727,120924.07,1
61,103677.04,2,1,4.6,602,137740.54,1
34,200862.62,1,0,7.8,661,43934.52,0
40,42621.88,1,0,2.6,675,107115.22,1
58,77900.67,2,0,10.0,562,79774.32,0
25,99059.88,1,1,2.6,628,66271.07,0
50,54180.23,2,1,1.5,568,89100.67,1
30,98260.13,2,1,9.2,719,94508.99,0
41,88696.2,2,1,8.3,577,67954.16,0
38,65917.62,1,1,4.5,673,97965.79,0
30,166025.48,2,1,6.0,539,83241.04,0
30,146757.2,1,0,6.0,559,123458.76,1
43,170919.93,2,1,5.3,555,99705.25,1
50,180884.87,1,1,1.8,627,106588.45,1
39,250000.0,4,1,0.0,664,139844.94,0
41,26894.5,2,0,2.9,679,115531.11,0
46,29810.99,1,1,9.5,508,89753.92,0
30,156813.31,1,0,9.6,637,35187.59,0
47,70675.2,1,1,4.3,590,113407.47,1
48,64009.41,2,1,2.6,693,59706.7,1
66,56722.13,2,1,5.7,629,86574.27,1
36,174855.23,2,1,6.1,644,106354.81,0
35,250000.0,3,0,6.5,590,163968.24,1
48,180261.25,1,1,0.0,788,206201.72,1
48,68262.82,2,1,10.0,547,59457.48,0
35,169060.11,1,1,7.8,618,49782.89,0
36,28962.49,2,1,4.5,659,104207.32,0
45,84221.9,1,1,3.2,630,100373.89,0
32,20800.6,2,1,7.5,589,52403.09,0
36,70776.14,1,0,6.2,505,89330.08,1
41,111778.38,1,1,5.2,595,117766.41,0
50,250000.0,1,1,6.1,573,51740.53,1
34,211360.75,3,0,4.7,784,57526.53,1
22,21231.18,2,1,6.0,831,67352.34,0
21,23325.83,1,0,6.8,646,81801.25,0
27,54478.2,1,0,5.9,538,122989.24,0
27,250000.0,1,0,5.7,709,77702.96,1
38,22227.24,3,0,8.5,572,92268.45,0
28,57071.51,3,0,1.0,606,247296.91,1
33,56829.02,2,1,3.0,600,58525.94,0
32,130819.94,2,0,5.1,610,67085.15,0
36,171917.57,1,1,3.2,622,122113.34,1
53,147732.43,1,1,4.0,545,140390.68,0
47,118487.84,2,0,8.2,594,108469.61,0
40,27855.8,2,0,4.6,732,203129.78,1
35,105868.5,1,0,0.4,647,103820.64,1
36,231726.55,2,1,3.9,660,36986.87,1
43,250000.0,1,0,5.1,471,94015.32,1
46,128422.4,1,1,5.1,726,69607.13,0
31,21438.75,1,0,6.4,595,167758.42,1
40,129931.09,2,0,6.2,740,138918.93,0
20,88493.0,2,1,4.7,662,44011.41,0
42,24929.77,2,0,2.0,605,165248.9,0
48,40507.77,2,1,3.9,516,137349.0,1
37,47256.39,2,1,3.4,824,77773.57,0
58,157178.11,1,0,4.3,714,86878.52,1
31,250000.0,2,0,6.7,719,168391.11,0
42,141336.61,1,1,6.0,796,37063.38,0
40,160546.96,2,1,7.1,668,109973.43,1
39,93113.9,1,1,4.0,758,147207.63,0
39,63225.22,1,1,8.8,612,86477.89,0
41,143981.22,2,1,6.7,709,120466.18,0
48,119585.92,1,1,5.3,600,94276.24,0
54,50973.65,1,1,6.5,610,63243.48,0
40,114056.51,2,0,3.3,658,62536.24,1
48,97599.2,2,1,0.0,549,123987.14,1
33,77440.73,1,1,3.5,676,67609.04,0
48,61483.59,1,0,6.9,625,45319.99,0
32,128340.72,1,1,5.2,491,95096.21,1
51,64697.46,2,0,4.7,613,71444.65,0
62,250000.0,3,1,2.9,622,52468.4,1
39,138113.35,1,1,0.1,718,92953.19,1
18,129830.66,2,0,8.6,673,127113.98,0
35,85943.64,2,1,4.5,766,90819.79,1
52,72371.4,4,1,3.9,692,55701.18,0
46,16638.36,1,0,3.3,606,111789.91,1
42,53814.27,2,1,8.1,645,143398.87,0
50,20958.4,2,0,7.2,622,243635.94,0
45,20668.04,1,1,2.6,689,172197.05,1
52,35329.99,1,1,7.9,655,57248.33,0
49,216179.66,1,0,4.6,600,132415.79,1
55,215497.83,1,1,3.5,651,101012.62,1
44,54854.14,2,1,4.3,687,53590.14,1
49,27224.13,2,0,3.0,569,102259.89,0
37,69878.13,1,1,1.7,675,213409.78,0
34,156108.67,2,0,6.9,524,154153.45,1
57,187945.18,1,1,4.4,738,57040.26,1
42,112905.17,3,1,6.5,692,90557.27,1
48,127226.26,1,0,5.7,780,112287.57,0
41,118771.68,2,0,6.4,561,41320.26,0
34,22510.52,3,1,0.0,741,41966.12,1
40,29836.18,2,0,2.8,725,96485.45,1
54,250000.0,2,1,6.4,635,97053.6,0
46,112528.88,1,1,1.8,620,39343.91,0
23,12492.0,2,0,5.9,563,107168.01,1
38,132566.14,2,1,1.5,542,146781.18,0
58,45368.3,1,1,5.0,590,81579.17,1
38,197983.96,4,0,9.0,550,92455.27,0
22,184250.81,1,1,6.9,778,116389.8,1
59,150312.03,1,0,0.4,530,109658.7,1
47,111617.54,3,0,7.1,662,42475.59,0
39,229884.68,1,1,9.6,685,59889.74,0
36,245186.45,1,1,10.0,679,75314.72,0
51,46379.93,1,0,6.2,686,61095.46,1
35,149201.74,2,0,1.6,726,174154.96,0
51,62034.17,2,1,6.1,614,119740.13,0
45,40801.87,1,1,9.0,657,54621.81,0
42,245048.71,2,1,4.5,627,81724.89,0
41,165641.97,2,0,7.6,754,149677.97,0
38,118220.24,2,0,2.9,818,67289.35,1
50,50250.59,2,0,5.9,554,132029.11,1
31,249726.81,3,1,0.0,488,167710.71,1
24,44806.19,1,0,2.6,696,155566.47,1
46,36472.25,1,1,5.0,736,97611.13,0
46,97812.29,2,1,4.1,807,158027.79,0
45,156088.61,1,1,1.7,709,71150.87,1
44,75298.2,1,1,3.8,762,250000.0,0
37,250000.0,1,1,5.8,783,100302.63,1
48,110340.08,1,1,4.8,767,150786.82,1
40,61827.66,3,1,5.2,720,76470.55,0
35,67506.32,1,0,6.8,547,112679.35,1
37,250000.0,2,1,4.1,649,114935.17,0
60,91187.83,2,1,8.4,674,59254.07,0
23,239518.65,1,1,2.5,642,58469.79,1
45,19905.05,1,1,9.8,647,82087.32,0
23,200637.28,1,1,7.8,775,147999.56,0
39,52334.9,2,0,4.1,589,39474.99,0
36,168342.75,1,1,4.3,714,76441.64,0
19,51971.92,2,1,5.5,675,162268.5,0
44,71342.74,1,0,6.5,581,51694.5,0
36,39745.38,1,1,7.7,564,158232.42,1
19,170521.1,1,0,1.6,514,54179.51,0
48,188754.56,1,1,6.1,689,59582.74,0
54,53759.78,1,0,0.0,645,84230.73,1
55,25480.79,3,1,4.6,584,209111.22,1
44,237296.6,1,1,8.6,500,67478.32,1
40,59169.83,2,0,1.5,685,41263.42,1
53,87677.28,2,1,1.0,636,47891.52,0
57,46030.42,2,0,5.6,593,136891.19,0
51,159600.11,2,1,8.5,573,48919.52,0
31,162315.13,1,1,5.8,631,153606.44,0
42,250000.0,2,0,0.2,688,92871.38,1
44,204525.86,1,0,0.8,624,88702.46,1
22,195310.52,2,1,5.2,555,102883.43,1
45,93787.3,1,1,2.1,645,62764.87,0
63,85417.91,2,0,5.3,734,95760.67,1
46,158095.35,2,0,5.5,653,52611.08,1
55,89936.08,2,0,3.8,655,165142.81,0
42,209153.21,1,0,9.5,624,56685.97,1
39,43570.05,2,1,6.5,579,109651.37,0
44,19485.17,2,0,8.0,576,56496.12,0
32,145681.95,2,1,7.3,517,70800.61,0
30,65266.31,1,1,4.6,744,76064.77,1
53,37990.13,1,0,4.5,687,250000.0,1
54,250000.0,1,1,4.3,657,89416.83,0
30,100314.9,2,1,6.7,674,62185.46,0
50,30560.17,1,0,3.4,677,73682.08,1
39,59211.82,2,1,9.3,591,45727.83,0
43,80046.41,2,1,3.1,624,83642.85,1
45,143614.13,2,1,5.5,612,207016.54,0
50,59459.84,2,0,4.4,850,104692.5,1
41,88666.53,2,1,3.9,732,135143.89,0
54,121126.23,2,1,10.0,663,59759.91,0
43,137405.7,1,1,3.9,759,82130.19,0
46,93548.13,2,1,4.2,749,98648.78,0
32,250000.0,3,0,3.3,540,64937.26,1
62,160754.78,1,1,5.1,632,107749.89,1
45,154755.36,3,0,4.7,649,118718.18,0
47,150917.81,4,1,2.2,699,114903.34,1
24,210218.44,2,1,3.9,632,84084.5,0
32,115454.08,2,1,6.5,642,147042.22,0
52,42950.59,2,0,7.6,613,80148.55,0
43,132884.59,1,0,5.1,734,76925.72,1
21,144752.07,1,1,5.1,535,172173.42,1
50,231975.11,1,1,4.1,616,54689.67,1
35,39264.1,2,1,3.7,503,41824.14,1
54,48060.61,1,1,2.7,568,60903.6,0
39,102706.51,2,1,1.1,675,107132.73,1
42,153867.02,2,0,3.2,677,160360.7,0
52,33068.26,2,1,7.3,625,66858.36,0
31,40220.04,1,0,3.9,740,203667.05,0
30,179253.89,1,0,4.1,758,91108.26,0
38,34331.26,1,1,4.1,644,85440.6,1
48,48629.3,1,1,8.1,670,61395.56,1
27,186906.03,1,0,2.7,614,216571.23,0
23,152336.3,1,1,5.7,700,84114.56,1
48,59962.35,1,1,4.8,554,49422.96,0
34,140536.53,2,0,5.2,794,250000.0,0
36,122453.91,1,1,5.6,741,107443.08,0
21,90858.79,1,0,5.1,554,128931.77,0
33,73851.01,3,1,7.0,587,191811.24,0
40,136734.6,2,1,4.9,684,118666.59,0
49,37127.51,3,1,9.4,623,139562.13,1
32,135651.94,2,1,5.1,694,92227.28,0
57,114550.99,1,1,0.7,621,125209.61,1
33,120464.1,3,1,6.6,772,88627.19,0
33,46839.89,2,1,6.0,651,89185.2,0
55,235781.09,2,1,5.1,844,94981.51,0
42,60129.94,2,1,4.4,698,75282.13,0
34,67937.03,1,1,0.0,542,112931.3,1
38,88207.0,2,1,0.1,817,112802.67,0
54,152095.15,2,1,9.1,738,130102.44,0
55,117921.6,2,1,3.5,680,120016.9,0
32,24568.35,1,1,7.4,702,221368.57,0
40,99266.16,1,1,1.0,555,144530.86,0
41,105367.38,1,1,2.4,506,81985.82,0
30,239515.43,1,0,6.7,647,110353.83,1
39,79042.4,1,0,4.7,760,169953.32,0
40,143211.66,3,1,6.3,682,58693.07,0
51,250000.0,1,0,5.0,787,222787.52,1
52,213255.57,1,1,4.5,756,63511.56,0
37,44669.85,1,1,3.3,652,134953.95,0
38,165997.42,2,1,2.0,745,90267.72,1
47,136047.69,2,1,8.5,772,87960.7,0
34,77061.34,2,1,8.9,644,50073.85,0
46,167296.33,3,1,2.4,633,135393.41,0
39,44097.19,4,0,2.2,661,50402.89,1
30,61120.88,2,1,4.1,457,47019.53,0
30,88906.59,2,1,5.9,672,151665.29,0
54,74346.21,1,1,4.5,708,201367.62,0
38,155327.32,2,1,6.2,662,66656.27,0
56,97288.61,1,1,4.9,678,141345.72,1
35,68694.34,2,1,4.7,647,128798.16,1
43,210949.0,1,1,10.0,490,86368.78,1
64,151381.58,1,1,3.7,783,164174.07,1
29,29405.27,1,1,9.1,621,83611.38,0
21,28868.75,2,0,8.6,601,113601.88,1
53,69075.7,2,0,6.3,759,51193.53,0
32,32887.59,1,1,0.2,728,52187.67,0
40,189261.9,2,1,5.1,672,152304.21,0
34,63466.41,1,0,3.7,712,115336.28,0
43,143089.03,2,0,5.1,558,84411.54,1
30,164445.23,1,1,2.3,644,212372.12,1
38,16834.54,1,1,6.9,754,211368.22,1
44,65783.18,2,0,7.5,596,109665.55,0
30,85914.36,2,1,7.9,570,46747.69,1
33,121612.9,2,0,4.0,656,85591.85,0
37,182281.58,2,1,2.4,658,61876.96,0
26,250000.0,3,1,5.9,702,93699.31,0
36,250000.0,1,0,9.4,540,59055.4,1
41,96443.49,1,0,5.2,446,52536.49,1
36,95607.81,3,1,6.1,724,32512.8,0
37,250000.0,1,0,4.4,563,97035.36,1
40,100329.67,2,0,3.7,601,31988.17,0
33,64616.6,1,1,6.6,475,77921.46,0
47,191317.59,2,0,4.7,732,123012.79,1
54,125763.88,1,1,6.0,678,65031.16,0
35,28445.42,2,1,6.3,675,55237.21,0
45,79570.83,2,0,5.9,674,87293.72,0
38,33834.96,1,1,6.4,485,61987.77,0
44,7470.0,1,0,2.9,571,97842.18,1
56,250000.0,1,1,2.7,614,56544.97,0
45,109793.33,1,1,4.9,590,85865.95,0
22,81833.28,1,1,5.0,628,77008.85,0
45,68661.26,3,1,3.7,670,89534.58,1
52,101711.1,1,0,5.6,731,187847.02,1
38,67985.17,1,1,7.3,532,98467.3,0
50,45364.82,1,1,8.0,649,112934.67,1
33,71150.92,1,1,8.5,707,67941.89,0
25,245730.56,1,1,1.7,576,99511.68,0
41,188455.71,2,0,2.1,635,79531.1,1
22,71222.5,2,0,4.3,687,91209.12,1
38,250000.0,2,1,5.2,651,120522.35,1
53,95605.42,1,1,4.4,704,71858.9,0
21,54253.61,2,0,3.6,658,75240.47,0
27,129666.99,3,1,4.2,625,72307.15,0
30,250000.0,2,1,6.2,556,71681.72,0
39,238252.65,3,1,1.7,670,97296.74,1
36,56468.53,1,1,10.0,658,76402.68,0
54,37876.03,4,1,5.1,571,176600.48,1
50,76314.32,2,1,7.6,697,250000.0,1
45,144881.65,2,0,3.5,751,69702.46,0
41,172131.54,2,1,6.4,597,102730.7,0
44,216718.88,4,0,5.3,592,143582.97,0
31,114102.98,1,1,7.1,589,79855.81,0
49,116759.5,2,1,4.5,516,57531.56,0
29,111152.15,2,0,8.9,810,196760.58,1
48,198659.58,2,1,1.3,614,122557.52,0
52,174155.87,2,1,7.4,581,103878.34,1
42,54831.49,1,1,5.3,560,172870.84,0
38,160206.52,1,0,2.5,619,127283.21,1
44,190334.8,1,1,9.9,594,88079.42,0
18,200369.96,2,0,9.6,765,57993.2,0
43,125862.33,2,1,0.0,550,72082.43,0
39,121141.41,2,1,5.4,527,154776.19,0
39,98646.33,2,1,6.8,694,122333.17,0
47,106189.91,2,1,6.1,641,82748.81,0
39,250000.0,1,0,8.8,632,199290.41,0
29,108749.75,2,1,8.3,695,83852.57,0
39,58440.99,3,0,5.7,661,140357.5,0
41,127715.3,2,1,10.0,646,99367.71,0
41,169884.48,3,1,7.3,538,214785.22,1
42,194970.79,4,1,4.1,517,126302.54,0
50,44925.81,1,0,3.6,594,91889.01,1
29,250000.0,2,1,8.1,563,83042.21,1
42,165669.84,2,1,3.0,672,89379.56,0
53,247321.86,1,0,4.0,506,64934.62,1
23,31726.22,1,0,4.4,614,48656.88,1
42,205368.84,1,1,5.9,636,103414.03,0
34,43104.45,1,0,4.5,647,70790.61,0
36,83144.41,2,1,1.7,682,70706.03,0
31,169274.0,1,1,7.9,624,86472.94,1
38,39562.36,1,1,4.0,597,92140.1,0
58,67575.23,2,0,10.0,750,90299.22,1
27,31192.13,1,1,5.8,624,196771.39,0
28,166307.3,2,0,8.2,764,121253.14,1
27,54089.85,1,0,6.6,624,232369.01,1
57,103855.78,1,1,8.3,649,73866.84,1
35,136222.17,4,1,6.4,639,128058.09,0
40,126712.02,2,0,5.6,668,75737.55,0
36,118866.54,2,1,7.7,616,69916.41,0
31,118705.51,2,1,10.0,658,236347.66,0
38,33130.55,1,1,4.3,772,63697.35,0
65,86580.74,2,0,7.0,734,32967.74,0
54,117966.33,1,1,5.0,734,65446.47,1
31,109170.34,2,1,6.3,543,36454.47,0
46,94076.87,1,1,5.1,556,58657.39,0
32,60144.36,2,1,0.0,667,61154.9,1
22,124815.69,1,0,4.5,712,91440.32,1
50,141093.54,1,1,7.5,608,35783.65,0
52,74652.23,1,0,3.1,594,154159.56,1
50,195854.69,2,0,7.3,762,38695.12,1
35,250000.0,1,1,5.5,705,84972.0,1
38,105330.75,2,0,4.5,735,77784.33,0
47,55816.2,1,0,7.3,615,130479.66,1
44,39138.49,2,0,6.7,608,105425.46,0
36,82251.08,1,0,6.1,726,153531.0,0
24,99887.49,3,1,7.5,629,76489.67,0
41,37347.19,1,0,5.5,601,73015.64,1
51,80388.11,1,1,0.9,577,108371.55,0
28,189230.24,1,0,4.1,609,143015.14,1
46,14065.41,1,1,0.5,720,130463.14,1
43,110060.81,1,1,6.6,529,104024.46,0
48,67258.14,1,0,7.2,700,99933.78,1
49,102117.88,3,1,7.4,593,88542.23,0
33,250000.0,2,1,6.2,633,108232.13,0
24,98721.74,1,0,7.4,638,224871.73,1
35,88715.94,1,0,1.1,632,80692.99,1
49,159293.78,1,0,4.7,627,76385.21,1
35,125992.54,1,0,1.5,614,73798.21,1
33,110392.28,1,0,4.1,604,107235.51,1
22,129121.62,1,0,9.0,756,34640.53,0
58,223160.41,1,1,7.7,652,84692.91,1
48,181340.16,3,1,6.7,640,133767.17,0
48,84308.52,2,0,4.5,598,71023.15,1
50,250000.0,3,0,2.5,617,97888.27,1
46,70446.54,1,1,5.5,599,232528.0,0
38,110071.36,2,1,7.8,711,104483.55,0
38,119008.5,1,1,6.0,590,32856.77,0
36,81379.21,1,0,1.0,470,47720.53,1
66,242226.6,2,0,5.3,655,80387.46,0
46,78394.13,1,1,0.2,628,62682.86,1
35,93236.27,1,1,7.0,603,94285.94,0
45,198746.94,2,1,3.3,723,78826.6,0
30,72449.68,2,0,1.9,431,152100.56,0
55,35999.53,2,1,7.0,776,55075.81,0
33,112282.48,1,1,6.4,734,81976.69,0
45,45802.69,1,1,5.6,600,99243.46,1
51,41629.28,4,0,10.0,614,104932.8,1
44,14431.19,1,1,6.6,690,96146.4,0
41,16664.3,1,1,3.4,692,30408.94,1
40,18047.11,1,1,6.3,599,93437.35,0
39,250000.0,3,0,4.3,521,84096.94,1
34,17972.37,2,1,8.2,819,132775.41,1
36,44840.11,1,1,5.7,726,124604.7,0
55,94373.92,3,1,5.9,663,100302.41,0
39,154641.61,1,1,1.4,664,103620.33,0
32,165281.47,3,0,5.2,700,165402.53,0
35,55844.31,1,0,4.9,709,151024.63,1
51,108665.2,1,1,2.4,483,101871.18,1
47,92398.62,1,0,4.4,622,236334.44,1
46,104359.66,4,1,6.1,614,67837.92,0
37,114301.84,3,0,5.0,637,52792.03,0
46,135911.47,2,1,1.5,712,89562.13,1
34,66296.21,1,1,4.3,507,76065.53,0
37,217066.55,1,0,3.8,542,29678.0,1
50,78839.8,1,0,5.5,595,67103.64,1
49,250000.0,1,0,5.2,662,105048.59,1
30,69442.76,1,0,4.0,717,87680.29,1
31,110019.54,2,0,3.9,781,63459.51,0
41,93001.23,2,0,5.2,627,91730.61,1
57,107022.08,3,1,7.4,716,95125.04,0
21,202154.2,1,1,5.7,707,124162.74,0
43,89197.58,1,0,8.6,693,67432.99,1
26,40143.73,2,1,7.8,648,133359.06,0
34,65377.0,1,0,8.7,618,55092.87,1
36,89342.66,2,1,8.4,565,71757.33,0
36,116877.7,2,1,8.9,559,193321.89,0
35,56055.53,1,1,2.1,678,56773.22,0
40,61044.4,1,0,6.6,646,66911.07,1
35,119825.09,3,1,8.0,617,51208.71,0
25,122684.53,2,0,8.5,703,62025.14,1
48,184041.07,2,1,3.1,634,95781.84,0
48,64748.98,2,1,6.6,577,123686.94,0
48,144944.17,2,0,5.2,629,89248.31,1
25,93126.79,1,1,9.6,716,77765.6,0
43,72048.36,2,0,1.5,568,51447.48,0
47,95325.53,3,1,3.1,667,64883.99,0
30,104942.84,1,1,0.5,646,44884.55,0
40,36472.25,1,1,5.4,589,125369.01,0
39,39034.69,2,0,10.0,627,129352.68,0
58,158211.24,2,1,4.9,524,88376.69,0
59,77413.53,1,1,5.3,659,109778.27,0
23,117461.68,2,0,6.4,541,133501.72,0
65,155144.85,2,0,4.7,736,94193.73,0
31,95731.28,2,0,5.9,643,168499.79,0
50,146708.79,1,0,6.0,604,56775.39,1
50,105411.19,1,1,2.9,743,76930.93,1
30,108868.59,1,1,4.8,567,72917.28,0
45,212772.53,3,0,6.9,590,120429.78,1
39,88492.12,2,0,7.3,504,47202.46,1
46,159403.13,1,0,8.2,755,172672.76,1
42,30855.69,3,0,5.8,800,115886.14,1
52,114587.8,1,0,5.9,516,197836.75,1
41,247443.19,2,1,6.9,585,88371.77,0
38,250000.0,1,1,3.5,656,70257.42,0
51,32330.12,2,0,3.4,609,120965.75,1
46,77126.89,2,1,4.7,647,143102.9,0
47,46669.17,2,1,1.8,641,65256.15,1
33,91034.64,1,1,6.0,683,36630.87,1
30,176507.0,1,0,7.6,573,39566.79,1
34,217643.97,1,0,3.2,665,101233.82,1
34,222133.79,3,0,6.1,561,179988.85,1
48,29686.83,1,1,3.4,617,50120.61,0
50,103360.43,2,1,2.5,511,79618.37,0
38,63740.82,2,1,10.0,618,76938.57,0
54,87274.62,1,0,2.5,604,213588.04,1
54,70795.7,1,1,1.8,725,248693.88,0
42,31121.92,1,0,5.5,645,108941.75,1
32,218997.76,2,1,5.7,660,134815.86,0
56,56502.38,4,0,6.7,648,133139.74,1
39,64671.09,1,1,10.0,480,50585.5,0
41,248381.36,4,0,3.1,490,123241.4,1
37,26212.06,1,0,3.6,625,56882.44,0
31,134604.54,1,1,9.0,672,83314.16,0
25,192577.42,3,1,7.3,631,150308.72,0
46,236042.16,3,1,7.0,581,93338.22,0
32,128505.75,1,1,3.5,631,147810.8,0
71,161319.04,2,0,7.8,624,161495.65,0
29,192510.97,3,1,7.0,712,40820.71,0
27,92057.31,2,0,5.5,708,33779.22,1
45,50268.35,2,1,3.5,606,151828.45,0
55,250000.0,1,0,5.3,646,154608.02,1
41,150132.43,1,1,9.1,672,101015.83,0
46,103276.37,2,1,2.3,684,107372.8,0
22,32630.83,2,1,3.0,782,134515.73,0
33,11222.37,1,0,3.4,648,133392.2,1
29,132850.36,1,1,4.0,743,78486.52,1
21,10365.07,1,0,5.0,557,138371.52,1
41,102490.83,2,1,7.4,599,77007.03,0
18,58607.67,1,0,6.2,479,100424.65,1
27,70662.23,1,0,5.2,662,98476.68,1
35,223665.4,1,1,5.7,702,61133.63,0
32,59050.35,3,0,6.6,446,64422.66,1
44,106128.27,2,1,0.8,665,245957.48,0
43,59303.08,1,0,7.7,698,60247.5,0
49,124631.39,1,1,2.9,694,106302.77,0
48,112878.91,1,0,3.9,554,116829.93,1
51,102540.26,2,1,5.9,712,87830.81,0
40,192968.35,2,1,4.8,651,121751.26,0
43,26273.88,2,0,6.2,697,104360.59,1
45,19899.57,2,1,5.4,640,60836.9,0
41,38170.51,1,1,4.3,680,114591.94,0
36,113275.23,1,1,8.8,739,70435.1,0
37,139259.6,1,0,6.8,634,196981.69,1
32,3995.95,1,1,5.8,673,109171.06,0
44,138038.35,1,1,6.7,750,65676.46,0
39,78565.34,2,0,3.2,639,104987.36,0
33,250000.0,1,0,10.0,560,59360.27,1
33,131328.98,2,1,2.3,704,101069.69,0
28,245282.9,1,1,5.3,765,81308.1,0
50,216588.85,1,1,4.3,753,62036.17,0
41,78596.59,2,0,4.2,707,61686.25,1
31,177006.4,1,1,3.9,462,250000.0,1
48,78469.59,1,1,3.1,599,93778.55,0
34,250000.0,1,1,8.0,603,74108.26,0
26,84119.9,2,1,2.0,654,68552.25,1
50,143744.53,1,1,7.5,785,111256.06,1
35,250000.0,3,0,6.6,564,67524.23,1
